CREATIVE,LINK,SPONSOR,CATEGORY,CATEGORY-STATE,L,MARKET,DISTRICT,MEDIA,AIRDATE,AIRTIME,DAYPART,STATION,AFFILIATE,PROGRAM,PROGRAM TYPE,EST. COST,AD TYPE,AFFILIATION,ELECTION,ISSUE,LEVEL,RACE,TONE,YEAR,NIELSENDMAID,MARKET-STATE
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","23:11:11","LATE NEWS","WCTI","ABC","NEWSCHANNEL 12 AT ELEVEN","NEWSCAST (LOCAL ONLY)","180","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","08:40:20","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","16:43:39","EARLY FRINGE","WITN","NBC","ELLEN DEGENERES SHOW","TALK","90","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","18:09:59","EARLY NEWS","WITN","NBC","WITN 7 NEWS AT 6:00PM","NEWSCAST (LOCAL ONLY)","310","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","20:41:26","PRIME TIME","WITN","NBC","VOICE-NBC","SLICE-OF-LIFE","800","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","05:07:31","EARLY MORNING","WITN","NBC","WITN NEWS EARLY SUNRISE","NEWSCAST (LOCAL ONLY)","90","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","12:11:53","DAYTIME","WITN","NBC","WITN NEWS AT NOON","NEWSCAST (LOCAL ONLY)","60","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","17:41:17","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:30PM","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","18:59:30","EARLY NEWS","WITN","NBC","NBC NIGHTLY/LESTER HOLT","NEWSCAST(CABLE/NETWORK ONLY)","410","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","23:12:41","LATE NEWS","WITN","NBC","WITN 7 NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","220","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","06:18:05","EARLY MORNING","WITN","NBC","WITN NEWS AT SUNRISE","NEWSCAST (LOCAL ONLY)","220","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","11:58:48","DAYTIME","WITN","NBC","RACHAEL RAY","TALK","50","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","17:49:24","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:30PM","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","19:11:19","PRIME ACCESS","WITN","NBC","WHEEL OF FORTUNE","GAME SHOW","340","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","20:47:51","PRIME TIME","WITN","NBC","A.P. BIO-NBC","SITUATION COMEDY","280","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","07:26:24","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","16:35:02","EARLY FRINGE","WITN","NBC","ELLEN DEGENERES SHOW","TALK","90","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","19:18:19","PRIME ACCESS","WITN","NBC","WHEEL OF FORTUNE","GAME SHOW","340","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","23:25:52","LATE NEWS","WITN","NBC","WITN 7 NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","220","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/14/2018","07:28:50","EARLY MORNING","WITN","NBC","WITN 7 NEWS/SUNRISE SAT","NEWSCAST (LOCAL ONLY)","110","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/15/2018","00:13:10","LATE FRINGE","WITN","NBC","SATURDAY NIGHT LIVE-NBC","VARIETY - GENERAL","190","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/15/2018","09:26:48","EARLY MORNING","WITN","NBC","SUNDAY TODAY","NEWS FORUM/INTERVIEW/VARIED FORMAT","130","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/15/2018","19:20:14","PRIME TIME","WITN","NBC","DATELINE-NBC","NEWS MAGAZINE","250","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","05:18:01","EARLY MORNING","WITN","NBC","WITN NEWS EARLY SUNRISE","NEWSCAST (LOCAL ONLY)","90","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","08:40:52","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","210","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","17:41:47","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:30PM","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","18:59:35","EARLY NEWS","WITN","NBC","NBC NIGHTLY/LESTER HOLT","NEWSCAST(CABLE/NETWORK ONLY)","410","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","21:22:23","PRIME TIME","WITN","NBC","VOICE-NBC","SLICE-OF-LIFE","800","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","08:53:35","EARLY MORNING","WNCT","CBS","CBS THIS MORNING","NEWS FORUM/INTERVIEW/VARIED FORMAT","70","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","18:18:14","EARLY NEWS","WNCT","CBS","9 ON YOUR SIDE NEWS 6P","NEWSCAST (LOCAL ONLY)","330","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","21:27:45","PRIME TIME","WNCT","CBS","ELTON JOHN: I'M S - CBS","VARIETY - MUSICAL","1380","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","23:26:23","LATE NEWS","WNCT","CBS","9 ON YOUR SIDE NEWS/11P","NEWSCAST (LOCAL ONLY)","260","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","06:07:25","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE MRN ED II","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","12:25:13","DAYTIME","WNCT","CBS","9 ON YOUR SIDE AT NOON","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","23:09:43","LATE NEWS","WNCT","CBS","9 ON YOUR SIDE NEWS/11P","NEWSCAST (LOCAL ONLY)","260","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","06:28:33","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE MRN ED II","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","12:07:57","DAYTIME","WNCT","CBS","9 ON YOUR SIDE AT NOON","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","23:15:34","LATE NEWS","WNCT","CBS","9 ON YOUR SIDE NEWS/11P","NEWSCAST (LOCAL ONLY)","260","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","06:57:08","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE MRN ED II","NEWSCAST (LOCAL ONLY)","140","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","12:13:28","DAYTIME","WNCT","CBS","9 ON YOUR SIDE AT NOON","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","20:33:43","PRIME TIME","WNCT","CBS","MACGYVER-CBS","POLICE/SUSPENSE/MYSTERY","830","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/14/2018","00:46:56","LATE FRINGE","WNCT","CBS","LATE LATE SHOW WITH JAME","TALK","30","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/15/2018","19:59:00","PRIME TIME","WNCT","CBS","60 MINUTES","NEWS MAGAZINE","1270","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","06:38:14","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE MRN ED II","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","12:19:08","DAYTIME","WNCT","CBS","9 ON YOUR SIDE AT NOON","NEWSCAST (LOCAL ONLY)","130","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY NORTH CAROLINA VALUES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_NORTH_CAROLINA_VALUES.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","23:17:34","LATE NEWS","WNCT","CBS","9 ON YOUR SIDE NEWS/11P","NEWSCAST (LOCAL ONLY)","250","CANDIDATE","REPUBLICAN","PRIMARY","IMMIGRATION|ECONOMY|IMMIGRATION:  ANTI|PRO-TRUMP","FEDERAL","US HOUSE","POSITIVE","2018","545","NC"
